listing_id,listing_ocid,product_name,publisher,publisher_type,category,subcategory,short_description,long_description,listing_type,package_type,operating_systems,version,version_date,pricing_model,pricing_currency,price_per_hour,price_per_month,price_per_year,free_trial_available,supported_shapes,minimum_shape,system_requirements,usage_information,documentation_url,support_url,video_url,icon_url,banner_url,tags,keywords,time_created,time_updated,regions_available,compatible_architectures,eula_required,agreement_type,third_party_licenses,us_government_ready,us_government_available,us_gov_west_available,us_dod_ready,dod_impact_level,fedramp_indicators,cmmc_indicators,uk_government_ready,uk_government_available,export_control_status,sales_priority,market_category,deployment_complexity,enterprise_readiness,security_focused,ai_ml_related,database_related,networking_related,compliance_certifications,oracle_validated,oracle_recommended,oracle_managed,marketplace_url,listing_url,government_notes
172845696,172845696,Oracle Integration Cloud API Catalog & Portal by digitalML,digitalML,,Packaged Application,Data Integration,"A joint collaboration between Oracle and digitalML. ""It is a new version of digitalML's leading API management Platform now available exclusively for OIC"" Niall Commiskey Oracle.",,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,UNKNOWN,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/172845696,,Analysis based on content only - no government region access
172909410,172909410,Fortinet FortiAIOps - AI & ML Network Operations (BYOL),Fortinet,,Data & Analytics,Artificial Intelligence,FortiAIOps simplifies LAN and WAN network management and leverages artificial intelligence with machine learning for enhanced network operations.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,RESTRICTED,HIGH,Analytics,LOW,LOW,False,True,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/172909410,,Analysis based on content only - no government region access
173334885,173334885,Rocky Linux (Latest 8/9 Releases) with CIQ Enterprise Assurance (x86_64),"Ctrl IQ, Inc.",,Operating Systems,,"Enterprise-ready Linux distribution offering seamless compatibility with and migration from RHEL® plus enhanced security and enterprise assurance from CIQ, on Oracle Cloud.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,True,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/173334885,,Analysis based on content only - no government region access
173489812,173489812,Hopsworks Realtime GenAI Platform,Hopsworks,,Data & Analytics,Artificial Intelligence,"The Only Realtime GenAI Platform for Best Predictions, Fastest Time to Value, and Any Scale, on OCI or Hybrid.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Analytics,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/173489812,,Analysis based on content only - no government region access
173490882,173490882,Hopsworks AI Driven Streaming Fraud and Money Laundering Prevention Platform,Hopsworks,,Data & Analytics,Artificial Intelligence,"The Only AI Driven Streaming Fraud Money Laundering Prevention Platform for Best Predictions, Fastest Time to Value, and Any Scale, on OCI or Hybrid.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Analytics,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/173490882,,Analysis based on content only - no government region access
173491360,173491360,Hopsworks AI Lakehouse,Hopsworks,,Data & Analytics,Artificial Intelligence,"The Only Open AI Lakehouse for Best Predictions, Fastest Time to Value, and Any Scale, on OCI or Hybrid.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Analytics,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/173491360,,Analysis based on content only - no government region access
173491758,173491758,Hopsworks AI Diven Streaming Recommendations Platform,Hopsworks,,Data & Analytics,Artificial Intelligence,"The Only AI Driven Personalized Recommendations Platform for Best Predictions, Fastest Time to Value, and Any Scale, on OCI or Hybrid.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Analytics,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/173491758,,Analysis based on content only - no government region access
173531281,173531281,Oracle E-Business Suite 12.2.14 Fresh Install Image,Oracle,,Packaged Application,Business Applications,"Oracle E-Business Suite (EBS) is a comprehensive set of integrated global business applications. The machine image provided by this app allows you to create a single-node, fresh installation of EBS Release 12.2.14 and Oracle Database 19c.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/173531281,,Analysis based on content only - no government region access
173536921,173536921,Oracle E-Business Suite 12.2.14 Demo Install Image,Oracle,,Packaged Application,Business Applications,"Oracle E-Business Suite is a comprehensive set of integrated global business applications. The machine image provided by this app allows you to create a single-node instance containing Oracle E-Business Suite Release 12.2.14 and Oracle Database Release 19c with example data, for demonstration use.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/173536921,,Analysis based on content only - no government region access
173572265,173572265,Globally Distributed Database - GDS Image,Oracle,,Database,,Globally Distributed Database - GDS Image,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Database,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/173572265,,Analysis based on content only - no government region access
174336478,174336478,Mindbreeze InSpire 1M,Mindbreeze Corporation,,Data & Analytics,Artificial Intelligence,Make better business decisions with AI-generated knowledge from Mindbreeze InSpire.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Analytics,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/174336478,,Analysis based on content only - no government region access
174540307,174540307,Oracle Blockchain Platform Enterprise Edition,Oracle,,Blockchain,,"Oracle Blockchain Platform Enterprise Edition for Oracle Cloud Infrastructure Container Engine for Kubernetes supports simplified provisioning of Oracle Blockchain Platform configurations for development, deployment and monitoring of permissioned blockchain on Oracle Cloud Infrastructure running in Kubernetes",,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,UNKNOWN,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/174540307,,Analysis based on content only - no government region access
174862207,174862207,Security Fundamentals Dashboards,Oracle,,Security,Landing Zone Extension,Oracle Cloud Infrastructure Security Fundamentals Dashboards using OCI Logging Analytics,,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,UNKNOWN,LOW,True,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/174862207,,Analysis based on content only - no government region access
174862618,174862618,Oracle WebCenter Enterprise Capture Standard Edition 12c UCM Image,Oracle,,Application Development,,"Oracle WebCenter Enterprise Capture is an advanced document capture solution. It automates the ingestion of paper and electronic documents, extracting valuable data for processing and integration into business workflows.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/174862618,,Analysis based on content only - no government region access
175095126,175095126,Mindbreeze InSpire 10M,Mindbreeze Corporation,,Data & Analytics,Artificial Intelligence,Make better business decisions with AI-generated knowledge from Mindbreeze InSpire.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Analytics,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/175095126,,Analysis based on content only - no government region access
175374675,175374675,Oracle WebCenter Content 12c UCM Image,Oracle,,Application Development,,"Oracle WebCenter Content document management solution allows organizations to effectively and efficiently capture, secure, share, and distribute digital and paper-based documents and reports.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/175374675,,Analysis based on content only - no government region access
175880566,175880566,Oracle Spatial Studio for Oracle Compute Cloud@Customer,Oracle,,Packaged Application,Ready,Oracle Spatial Studio is a self-service web application that makes it easy for users to create interactive maps and perform spatial analysis on their business data.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/175880566,,Analysis based on content only - no government region access
176556958,176556958,A10 vThunder Application Delivery Controller - BYOL - 6.X.X,A10 Networks,,Networking,Security,"vThunder ADC (Application Delivery Controller) offers Layer 4 to 7 server load balancing to optimize, accelerate and secure your Applications hosted in the Oracle Cloud Infrastructure",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Networking,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/176556958,,Analysis based on content only - no government region access
176979867,176979867,A10 vThunder ADC | PAYG Up to 1Gbps,A10 Networks,,Networking,Security,"vThunder ADC (Application Delivery Controller) offers Layer 4 to 7 server load balancing to optimize, accelerate and secure your Applications hosted in the Oracle Cloud Infrastructure",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Networking,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/176979867,,Analysis based on content only - no government region access
176980609,176980609,A10 vThunder ADC | PAYG Up to 10Gbps,A10 Networks,,Networking,Security,"vThunder ADC (Application Delivery Controller) offers Layer 4 to 7 server load balancing to optimize, accelerate and secure your Applications hosted in the Oracle Cloud Infrastructure",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Networking,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/176980609,,Analysis based on content only - no government region access
178165028,178165028,Oracle Enterprise Manager,Oracle,,Cloud Management,,"Oracle Enterprise Manager is a complete, integrated, and business-driven enterprise cloud management solution.",,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,UNKNOWN,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/178165028,,Analysis based on content only - no government region access
178215450,178215450,OpenSearch secured and supported by HOSSTED,Hossted Inc.,,Packaged Application,Application Development,"Simple, Secure and Supported deployment with the Hossted CLI, for easy self-maintenance.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,RESTRICTED,LOW,Other,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/178215450,,Analysis based on content only - no government region access
178215507,178215507,OpenVAS secured and supported by HOSSTED,Hossted Inc.,,Packaged Application,Security,"Simple, Secure and Supported deployment with the Hossted CLI, for easy self-maintenance.

This is a repackaged open source software product wherein additional charges apply for supplementary services.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/178215507,,Analysis based on content only - no government region access
178363733,178363733,ubuntu_image,Volumez,,Storage,,Ubuntu 24.04 vanilla image,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/178363733,,Analysis based on content only - no government region access
178906554,178906554,Nexus Supported and Secured by the Hossted Platform,Hossted Inc.,,Artificial Intelligence,Application Development,Nexus Supported and Secured by the Hossted Platform.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/178906554,,Analysis based on content only - no government region access
179135122,179135122,SonarQube Supported and Secured by the Hossted Platform,Hossted Inc.,,Security,Data & Analytics,SonarQube Supported and Secured by the Hossted Platform.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/179135122,,Analysis based on content only - no government region access
179262653,179262653,OAN Accounts Receivable Invoice Delivery,"OAppsNET Partners, LLC",,Business Applications,,"oAppsNET Invoice Delivery Application streamlines AR billing with automated delivery via email, portal, or paper. It offers real-time tracking, error management, secure invoice storage, and reduces costs by promoting digital delivery, improving payment timing and lowering DSO.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/179262653,,Analysis based on content only - no government region access
179269862,179269862,OAN Financial Fraud Detection,"OAppsNET Partners, LLC",,Business Applications,,"Using oAppsNET Portal for supplier and customer bank account validation enhances security, prevents fraud, ensures compliance, and improves efficiency.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,True,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/179269862,,Analysis based on content only - no government region access
179272232,179272232,OAN AR Advanced Collections,"OAppsNET Partners, LLC",,Business Applications,,Improve cash flow and productivity with our smarter collections management solution to lower your DSO!,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/179272232,,Analysis based on content only - no government region access
179278107,179278107,OAN Supplier Contract Management,"OAppsNET Partners, LLC",,Business Applications,,"OAN Supplier Contract Management automates the contract process, reducing risks and ensuring compliance.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/179278107,,Analysis based on content only - no government region access
179279213,179279213,OAN SCM Maintenance Work Orders,"OAppsNET Partners, LLC",,Business Applications,,"oAppsNET provides a comprehensive work order maintenance solution with expert support, full visibility, automation, and seamless integration to optimize your operations and reduce costs.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/179279213,,Analysis based on content only - no government region access
179280834,179280834,OAN Operational Analytics,"OAppsNET Partners, LLC",,Data & Analytics,,We streamline your processes with actionable intelligence,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Analytics,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/179280834,,Analysis based on content only - no government region access
180103209,180103209,FortiMail Secure Email Gateway (BYOL),Fortinet,,Security,,"Fortinet FortiMail-VM is a complete Secure Email solution providing a single solution to protect against inbound attacks - including advanced malware -, as well as outbound threats and data loss with a wide range of top-rated security capabilities.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,HIGH,Security,LOW,LOW,True,True,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180103209,,Analysis based on content only - no government region access
180132322,180132322,Oracle Blockchain Platform Enterprise Edition BYOL,Oracle,,Blockchain,,"Oracle Blockchain Platform Enterprise Edition for Oracle Cloud Infrastructure Container Engine for Kubernetes supports simplified provisioning of Oracle Blockchain Platform configurations for development, deployment and monitoring of permissioned blockchain on Oracle Cloud Infrastructure running in Kubernetes",,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,UNKNOWN,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180132322,,Analysis based on content only - no government region access
180350937,180350937,HR Records Vault For Fusion,"OAppsNET Partners, LLC",,Business Applications,,OAN Fusion HR Records Retention Software,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180350937,,Analysis based on content only - no government region access
180363128,180363128,Traefik API Gateway (with built-in AI Gateway),Traefik Labs,,Networking,Infrastructure Software,"Working natively in Oracle Kubernetes Engine (OKE), the Traefik API Gateway (with built-in AI Gateway) solution combines the world’s most trusted cloud native, k8s native, and fully declarative application proxy with enterprise-grade access control, distributed security, and premium integrations.",,PARTNER,ORCHESTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Networking,UNKNOWN,LOW,True,True,True,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180363128,,Analysis based on content only - no government region access
180441290,180441290,Eazydata,Decimal Point Analytics Private Limited,,SaaS on Oracle Cloud Platform,Migration,"EazyData: A No-Code ETL Platform for Simplifying Data Integration, Transformation, and Workflow Automation",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180441290,,Analysis based on content only - no government region access
180593472,180593472,CIS Hardened Image Level 1 on Microsoft Windows Server 2016,Center for Internet Security,,Security,Business Applications,Hardened according to a CIS Benchmark - the consensus-based best practice for secure configuration.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180593472,,Analysis based on content only - no government region access
180595122,180595122,CIS Hardened Image Level 1 on Microsoft Windows Server 2019,Center for Internet Security,,Security,Business Applications,Hardened according to a CIS Benchmark - the consensus-based best practice for secure configuration.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180595122,,Analysis based on content only - no government region access
180595264,180595264,CIS Hardened Image Level 2 on Microsoft Windows Server 2016,Center for Internet Security,,Security,Business Applications,Hardened according to a CIS Benchmark - the consensus-based best practice for secure configuration.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180595264,,Analysis based on content only - no government region access
180595291,180595291,CIS Hardened Image Level 2 on Microsoft Windows Server 2019,Center for Internet Security,,Security,Business Applications,Hardened according to a CIS Benchmark - the consensus-based best practice for secure configuration.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180595291,,Analysis based on content only - no government region access
180602164,180602164,CIS Hardened STIG Image on Microsoft Windows Server 2019,Center for Internet Security,,Security,Business Applications,Hardened according to a CIS Benchmark - the consensus-based best practice for secure configuration.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180602164,,Analysis based on content only - no government region access
180602437,180602437,CIS Hardened STIG Image on Microsoft Windows Server 2016,Center for Internet Security,,Security,Business Applications,Hardened according to a CIS Benchmark - the consensus-based best practice for secure configuration.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180602437,,Analysis based on content only - no government region access
180603466,180603466,CIS Hardened Image Level 1 on Oracle Linux 8,Center for Internet Security,,Security,Business Applications,Hardened according to a CIS Benchmark - the consensus-based best practice for secure configuration.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180603466,,Analysis based on content only - no government region access
180603490,180603490,CIS Hardened Image Level 1 on Oracle Linux 9,Center for Internet Security,,Security,Business Applications,Hardened according to a CIS Benchmark - the consensus-based best practice for secure configuration.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Security,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180603490,,Analysis based on content only - no government region access
180809063,180809063,Oracle Tuxedo Enterprise BYOL Image For ComputeCloud@Customer,Oracle,,Infrastructure Software,Application Development,"Oracle Tuxedo Enterprise for CC@C OCI image comes pre-installed with the Oracle Tuxedo software and select Tuxedo add-on products . Using this image you can quickly develop , test and deploy your Tuxedo enterprise applications on OCI.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,Other,LOW,LOW,False,False,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180809063,,Analysis based on content only - no government region access
180828194,180828194,Oracle SOA Suite Compute Image (PAID),Oracle,,Data Integration,Application Development,Oracle SOA Suite 14.1.2.0 Image on Oracle Cloud Infrastructure (OCI),,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,LOW,LOW,False,True,True,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180828194,,Analysis based on content only - no government region access
180828674,180828674,RackWare SWIFT DR for Containers,"Rackware, Inc.",,Cloud Management,Backup and Recovery,Protect critical workloads with RackWare’s Converged Disaster Recovery and Backup solution for containers/Kubernetes,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180828674,,Analysis based on content only - no government region access
180830844,180830844,ParaTools Pro for E4S™: AI/ML & HPC Tools on ODDC (AMD64),"ParaTools, Inc.",,High Performance Computing,Application Development,"ParaTools Pro for E4S™ is the hardened Extreme-scale Scientific Software Stack using HPC Cloud ODDC, with over 100 HPC and AI/ML tools, and cluster configuration built using the Spack package manager and MVAPICH MPI tuned for OCI's network interconnect. It is a platform for developing AI/ML applications.",,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,LOW,LOW,False,True,False,True,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180830844,,Analysis based on content only - no government region access
180831125,180831125,RackWare SWIFT Migration for Containers,"Rackware, Inc.",,Cloud Management,Migration,Migrate Kubernetes/OpenShift applications from any environment to the OKE Cloud.,,PARTNER,IMAGE,,,,,,,,,,,,,,,,,,,,,,,,X86,,,,UNKNOWN,False,False,UNKNOWN,,False,False,UNKNOWN,False,UNRESTRICTED,LOW,AI/ML,LOW,LOW,False,True,False,False,,,,,https://cloudmarketplace.oracle.com/marketplace/en_US/listing/180831125,,Analysis based on content only - no government region access
